TABLE "anxiety_user"
ATTRIBUTES 23
 f_0_a symbolic
 f_1_a symbolic
 f_2_a symbolic
 f_3_a symbolic
 f_4_a symbolic
 f_5_a symbolic
 f_6_a symbolic
 f_7_a symbolic
 f_8_a symbolic
 f_9_a symbolic
 child_number symbolic
 education symbolic
 gender symbolic
 partner_education symbolic
 partner_age symbolic
 no_of_daughters symbolic
 no_of_sons symbolic
 age_oldest_child symbolic
 average_child_age symbolic
 age symbolic
 years_of_mariage symbolic
 years_of_relationship symbolic
 group symbolic
OBJECTS 1970
"3-1" "1-0" "3-0" "1-2" "2-0" "2-0" "0-0" "3-1" "2-1" "2-0" "2-3" "1-1" "0-1" "1-1" "61-39" "1-2" "1-1" "23-4" "24-7" "53-38" "29-10" "29-12" "0-1"
"3-2" "1-1" "3-2" "1-3" "2-0" "2-0" "0-0" "3-1" "2-1" "2-2" "2-2" "1-1" "0-0" "1-1" "61-41" "1-2" "1-0" "23-10" "24-12" "53-41" "29-15" "29-16" "0-1"
"3-1" "1-1" "3-2" "1-2" "2-0" "2-0" "0-0" "3-0" "2-0" "2-0" "2-3" "1-1" "0-1" "1-1" "61-40" "1-1" "1-2" "23-10" "24-13" "53-46" "29-19" "29-22" "0-1"
"3-1" "1-0" "3-1" "1-2" "2-0" "2-0" "0-0" "3-2" "2-0" "2-1" "2-2" "1-1" "0-0" "1-1" "61-48" "1-1" "1-1" "23-10" "24-15" "53-49" "29-4" "29-26" "0-1"
"3-2" "1-2" "3-2" "1-2" "2-1" "2-1" "0-0" "3-1" "2-2" "2-1" "2-1" "1-1" "0-0" "1-1" "61-49" "1-1" "1-0" "23-10" "24-10" "53-47" "29-22" "29-25" "0-1"
"3-1" "1-0" "3-1" "1-2" "2-0" "2-1" "0-0" "3-1" "2-1" "2-1" "2-0" "1-1" "0-1" "1-0" "61-51" "1-0" "1-0" "23-0" "24-0" "53-53" "29-5" "29-6" "0-1"
"3-3" "1-1" "3-2" "1-1" "2-1" "2-1" "0-0" "3-2" "2-1" "2-2" "2-2" "1-0" "0-0" "1-0" "61-36" "1-0" "1-2" "23-10" "24-10" "53-35" "29-14" "29-18" "0-1"
"3-1" "1-0" "3-1" "1-3" "2-1" "2-0" "0-0" "3-1" "2-1" "2-1" "2-3" "1-1" "0-1" "1-1" "61-40" "1-0" "1-3" "23-5" "24-8" "53-38" "29-13" "29-19" "0-1"
"3-1" "1-0" "3-0" "1-3" "2-1" "2-0" "0-0" "3-0" "2-0" "2-1" "2-2" "1-1" "0-1" "1-1" "61-38" "1-1" "1-1" "23-8" "24-10" "53-41" "29-12" "29-14" "0-1"
"3-2" "1-1" "3-1" "1-1" "2-0" "2-1" "0-0" "3-2" "2-0" "2-0" "2-4" "1-1" "0-0" "1-1" "61-48" "1-2" "1-2" "23-11" "24-14" "53-45" "29-20" "29-23" "0-1"
"2-2" "2-1" "3-3" "2-1" "1-0" "2-1" "0-0" "2-0" "0-0" "2-0" "2-4" "0-1" "1-0" "1-1" "40-45" "2-2" "0-2" "4-11" "5-16" "39-45" "6-21" "11-27" "0-1"
"2-1" "2-0" "3-1" "2-2" "1-1" "2-1" "0-0" "2-1" "0-0" "2-1" "2-2" "0-1" "1-0" "1-1" "40-51" "2-1" "0-1" "4-15" "5-17" "39-49" "6-24" "11-32" "0-1"
"2-0" "2-1" "3-1" "2-2" "1-0" "2-0" "0-0" "2-1" "0-1" "2-0" "2-3" "0-0" "1-0" "1-0" "40-53" "2-2" "0-1" "4-14" "5-20" "39-53" "6-27" "11-29" "0-2"
"2-1" "2-1" "3-1" "2-1" "1-1" "2-1" "0-0" "2-0" "0-0" "2-0" "2-3" "0-1" "1-1" "1-0" "40-53" "2-1" "0-2" "4-17" "5-25" "39-53" "6-31" "11-37" "0-1"
"2-1" "2-1" "3-1" "2-2" "1-1" "2-1" "0-0" "2-1" "0-1" "2-2" "2-3" "0-1" "1-1" "1-1" "40-45" "2-1" "0-2" "4-8" "5-13" "39-49" "6-20" "11-24" "0-1"
"2-1" "2-0" "3-1" "2-1" "1-0" "2-1" "0-0" "2-1" "0-1" "2-1" "2-4" "0-1" "1-1" "1-1" "40-46" "2-1" "0-3" "4-7" "5-12" "39-44" "6-21" "11-23" "0-1"
"2-0" "2-0" "3-0" "2-3" "1-0" "2-0" "0-0" "2-1" "0-1" "2-0" "2-2" "0-1" "1-1" "1-1" "40-42" "2-0" "0-2" "4-12" "5-13" "39-40" "6-15" "11-17" "0-1"
"2-2" "2-1" "3-0" "2-2" "1-0" "2-0" "0-0" "2-0" "0-2" "2-0" "2-5" "0-1" "1-1" "1-1" "40-43" "2-1" "0-4" "4-11" "5-14" "39-46" "6-20" "11-22" "0-1"
"2-1" "2-1" "3-2" "2-3" "1-0" "2-0" "0-0" "2-0" "0-0" "2-0" "2-2" "0-1" "1-0" "1-1" "40-41" "2-1" "0-1" "4-12" "5-14" "39-41" "6-16" "11-22" "0-1"
"2-1" "2-1" "3-1" "2-3" "1-0" "2-1" "0-0" "2-1" "0-1" "2-1" "2-5" "0-1" "1-0" "1-1" "40-46" "2-1" "0-4" "4-11" "5-14" "39-43" "6-20" "11-22" "0-1"
"2-1" "2-0" "3-1" "2-1" "1-0" "2-1" "0-0" "2-1" "0-1" "2-1" "2-3" "0-0" "1-1" "1-1" "40-44" "2-0" "0-3" "4-11" "5-14" "39-53" "6-19" "11-21" "0-1"
"2-1" "2-0" "3-1" "2-3" "1-0" "2-0" "0-0" "2-0" "0-0" "2-0" "2-1" "0-1" "1-1" "1-1" "40-47" "2-1" "0-0" "4-10" "5-10" "39-49" "6-22" "11-25" "0-1"
"2-2" "2-0" "3-0" "2-2" "1-0" "2-1" "0-0" "2-0" "0-0" "2-0" "2-2" "0-1" "1-1" "1-1" "40-40" "2-2" "0-0" "4-12" "5-13" "39-40" "6-18" "11-22" "0-1"
"2-1" "2-1" "3-1" "2-2" "1-1" "2-1" "0-0" "2-0" "0-1" "2-1" "2-3" "0-1" "1-1" "1-1" "40-44" "2-1" "0-2" "4-6" "5-12" "39-48" "6-19" "11-24" "0-1"
"2-1" "2-1" "3-1" "2-2" "1-0" "2-1" "0-1" "2-2" "0-1" "2-1" "2-4" "0-1" "1-0" "1-1" "40-40" "2-4" "0-0" "4-6" "5-8" "39-34" "6-10" "11-12" "0-1"
"2-3" "2-0" "3-2" "2-3" "1-0" "2-2" "0-0" "2-0" "0-0" "2-0" "2-2" "0-1" "1-0" "1-1" "40-44" "2-1" "0-1" "4-13" "5-14" "39-45" "6-20" "11-22" "0-1"
"2-1" "2-0" "3-1" "2-2" "1-1" "2-0" "0-0" "2-0" "0-0" "2-1" "2-1" "0-1" "1-1" "1-1" "40-36" "2-1" "0-0" "4-7" "5-7" "39-37" "6-8" "11-10" "0-1"
"2-1" "2-1" "3-1" "2-1" "1-1" "2-1" "0-0" "2-1" "0-0" "2-0" "2-2" "0-1" "1-1" "1-1" "40-35" "2-2" "0-0" "4-4" "5-6" "39-34" "6-9" "11-11" "0-1"
"2-1" "2-0" "3-1" "2-3" "1-1" "2-1" "0-0" "2-1" "0-0" "2-0" "2-3" "0-1" "1-0" "1-1" "40-45" "2-1" "0-2" "4-9" "5-12" "39-43" "6-18" "11-20" "0-1"
"2-1" "2-0" "3-0" "2-2" "1-0" "2-0" "0-0" "2-1" "0-1" "2-0" "2-3" "0-1" "1-1" "1-1" "40-39" "2-2" "0-1" "4-4" "5-7" "39-38" "6-10" "11-12" "0-1"
"2-2" "2-1" "3-2" "2-3" "1-0" "2-0" "0-0" "2-1" "0-1" "2-2" "2-2" "0-1" "1-0" "1-1" "40-41" "2-2" "0-0" "4-10" "5-12" "39-41" "6-15" "11-16" "0-1"
"2-1" "2-1" "3-2" "2-2" "1-0" "2-0" "0-0" "2-0" "0-0" "2-0" "2-3" "0-1" "1-1" "1-1" "40-40" "2-1" "0-2" "4-10" "5-13" "39-46" "6-19" "11-22" "0-1"
"2-1" "2-0" "3-1" "2-2" "1-0" "2-0" "0-0" "2-2" "0-0" "2-1" "2-2" "0-1" "1-0" "1-1" "40-48" "2-1" "0-1" "4-10" "5-15" "39-49" "6-4" "11-26" "0-1"
"2-2" "2-2" "3-2" "2-2" "1-1" "2-1" "0-0" "2-1" "0-2" "2-1" "2-1" "0-1" "1-0" "1-1" "40-49" "2-1" "0-0" "4-10" "5-10" "39-47" "6-22" "11-25" "0-1"
"2-1" "2-0" "3-1" "2-2" "1-0" "2-1" "0-0" "2-1" "0-1" "2-1" "2-0" "0-1" "1-1" "1-0" "40-51" "2-0" "0-0" "4-0" "5-0" "39-53" "6-5" "11-6" "0-1"
"2-3" "2-1" "3-2" "2-1" "1-1" "2-1" "0-0" "2-2" "0-1" "2-2" "2-2" "0-0" "1-0" "1-0" "40-36" "2-0" "0-2" "4-10" "5-10" "39-35" "6-14" "11-18" "0-1"
"2-1" "2-0" "3-1" "2-3" "1-1" "2-0" "0-0" "2-1" "0-1" "2-1" "2-3" "0-1" "1-1" "1-1" "40-40" "2-0" "0-3" "4-5" "5-8" "39-38" "6-13" "11-19" "0-1"
"2-1" "2-0" "3-0" "2-3" "1-1" "2-0" "0-0" "2-0" "0-0" "2-1" "2-2" "0-1" "1-1" "1-1" "40-38" "2-1" "0-1" "4-8" "5-10" "39-41" "6-12" "11-14" "0-1"
"2-2" "2-1" "3-1" "2-1" "1-0" "2-1" "0-0" "2-2" "0-0" "2-0" "2-4" "0-1" "1-0" "1-1" "40-48" "2-2" "0-2" "4-11" "5-14" "39-45" "6-20" "11-23" "0-1"
"2-2" "2-1" "2-3" "2-1" "2-0" "1-1" "1-0" "1-0" "2-0" "1-0" "5-4" "1-1" "1-0" "0-1" "54-45" "2-2" "3-2" "17-11" "26-16" "59-45" "32-21" "38-27" "0-1"
"2-1" "2-0" "2-1" "2-2" "2-1" "1-1" "1-0" "1-1" "2-0" "1-1" "5-2" "1-1" "1-0" "0-1" "54-51" "2-1" "3-1" "17-15" "26-17" "59-49" "32-24" "38-32" "0-1"
"2-0" "2-1" "2-1" "2-2" "2-0" "1-0" "1-0" "1-1" "2-1" "1-0" "5-3" "1-0" "1-0" "0-0" "54-53" "2-2" "3-1" "17-14" "26-20" "59-53" "32-27" "38-29" "0-2"
"2-1" "2-1" "2-1" "2-1" "2-1" "1-1" "1-0" "1-0" "2-0" "1-0" "5-3" "1-1" "1-1" "0-0" "54-53" "2-1" "3-2" "17-17" "26-25" "59-53" "32-31" "38-37" "0-1"
"2-1" "2-1" "2-1" "2-2" "2-1" "1-1" "1-0" "1-1" "2-1" "1-2" "5-3" "1-1" "1-1" "0-1" "54-45" "2-1" "3-2" "17-8" "26-13" "59-49" "32-20" "38-24" "0-1"
"2-1" "2-0" "2-1" "2-1" "2-0" "1-1" "1-0" "1-1" "2-1" "1-1" "5-4" "1-1" "1-1" "0-1" "54-46" "2-1" "3-3" "17-7" "26-12" "59-44" "32-21" "38-23" "0-1"
"2-0" "2-0" "2-0" "2-3" "2-0" "1-0" "1-0" "1-1" "2-1" "1-0" "5-2" "1-1" "1-1" "0-1" "54-42" "2-0" "3-2" "17-12" "26-13" "59-40" "32-15" "38-17" "0-1"
"2-2" "2-1" "2-0" "2-2" "2-0" "1-0" "1-0" "1-0" "2-2" "1-0" "5-5" "1-1" "1-1" "0-1" "54-43" "2-1" "3-4" "17-11" "26-14" "59-46" "32-20" "38-22" "0-1"
"2-1" "2-1" "2-2" "2-3" "2-0" "1-0" "1-0" "1-0" "2-0" "1-0" "5-2" "1-1" "1-0" "0-1" "54-41" "2-1" "3-1" "17-12" "26-14" "59-41" "32-16" "38-22" "0-1"
"2-1" "2-1" "2-1" "2-3" "2-0" "1-1" "1-0" "1-1" "2-1" "1-1" "5-5" "1-1" "1-0" "0-1" "54-46" "2-1" "3-4" "17-11" "26-14" "59-43" "32-20" "38-22" "0-1"
"2-1" "2-0" "2-1" "2-1" "2-0" "1-1" "1-0" "1-1" "2-1" "1-1" "5-3" "1-0" "1-1" "0-1" "54-44" "2-0" "3-3" "17-11" "26-14" "59-53" "32-19" "38-21" "0-1"
"2-1" "2-0" "2-1" "2-3" "2-0" "1-0" "1-0" "1-0" "2-0" "1-0" "5-1" "1-1" "1-1" "0-1" "54-47" "2-1" "3-0" "17-10" "26-10" "59-49" "32-22" "38-25" "0-1"
"2-2" "2-0" "2-0" "2-2" "2-0" "1-1" "1-0" "1-0" "2-0" "1-0" "5-2" "1-1" "1-1" "0-1" "54-40" "2-2" "3-0" "17-12" "26-13" "59-40" "32-18" "38-22" "0-1"
"2-1" "2-1" "2-1" "2-2" "2-1" "1-1" "1-0" "1-0" "2-1" "1-1" "5-3" "1-1" "1-1" "0-1" "54-44" "2-1" "3-2" "17-6" "26-12" "59-48" "32-19" "38-24" "0-1"
"2-1" "2-1" "2-1" "2-2" "2-0" "1-1" "1-1" "1-2" "2-1" "1-1" "5-4" "1-1" "1-0" "0-1" "54-40" "2-4" "3-0" "17-6" "26-8" "59-34" "32-10" "38-12" "0-1"
"2-3" "2-0" "2-2" "2-3" "2-0" "1-2" "1-0" "1-0" "2-0" "1-0" "5-2" "1-1" "1-0" "0-1" "54-44" "2-1" "3-1" "17-13" "26-14" "59-45" "32-20" "38-22" "0-1"
"2-1" "2-0" "2-1" "2-2" "2-1" "1-0" "1-0" "1-0" "2-0" "1-1" "5-1" "1-1" "1-1" "0-1" "54-36" "2-1" "3-0" "17-7" "26-7" "59-37" "32-8" "38-10" "0-1"
"2-1" "2-1" "2-1" "2-1" "2-1" "1-1" "1-0" "1-1" "2-0" "1-0" "5-2" "1-1" "1-1" "0-1" "54-35" "2-2" "3-0" "17-4" "26-6" "59-34" "32-9" "38-11" "0-1"
"2-1" "2-0" "2-1" "2-3" "2-1" "1-1" "1-0" "1-1" "2-0" "1-0" "5-3" "1-1" "1-0" "0-1" "54-45" "2-1" "3-2" "17-9" "26-12" "59-43" "32-18" "38-20" "0-1"
"2-1" "2-0" "2-0" "2-2" "2-0" "1-0" "1-0" "1-1" "2-1" "1-0" "5-3" "1-1" "1-1" "0-1" "54-39" "2-2" "3-1" "17-4" "26-7" "59-38" "32-10" "38-12" "0-1"
"2-2" "2-1" "2-2" "2-3" "2-0" "1-0" "1-0" "1-1" "2-1" "1-2" "5-2" "1-1" "1-0" "0-1" "54-41" "2-2" "3-0" "17-10" "26-12" "59-41" "32-15" "38-16" "0-1"
"2-1" "2-1" "2-2" "2-2" "2-0" "1-0" "1-0" "1-0" "2-0" "1-0" "5-3" "1-1" "1-1" "0-1" "54-40" "2-1" "3-2" "17-10" "26-13" "59-46" "32-19" "38-22" "0-1"
"2-1" "2-0" "2-1" "2-2" "2-0" "1-0" "1-0" "1-2" "2-0" "1-1" "5-2" "1-1" "1-0" "0-1" "54-48" "2-1" "3-1" "17-10" "26-15" "59-49" "32-4" "38-26" "0-1"
"2-2" "2-2" "2-2" "2-2" "2-1" "1-1" "1-0" "1-1" "2-2" "1-1" "5-1" "1-1" "1-0" "0-1" "54-49" "2-1" "3-0" "17-10" "26-10" "59-47" "32-22" "38-25" "0-1"
"2-1" "2-0" "2-1" "2-2" "2-0" "1-1" "1-0" "1-1" "2-1" "1-1" "5-0" "1-1" "1-1" "0-0" "54-51" "2-0" "3-0" "17-0" "26-0" "59-53" "32-5" "38-6" "0-1"
"2-3" "2-1" "2-2" "2-1" "2-1" "1-1" "1-0" "1-2" "2-1" "1-2" "5-2" "1-0" "1-0" "0-0" "54-36" "2-0" "3-2" "17-10" "26-10" "59-35" "32-14" "38-18" "0-1"
"2-1" "2-0" "2-1" "2-3" "2-1" "1-0" "1-0" "1-1" "2-1" "1-1" "5-3" "1-1" "1-1" "0-1" "54-40" "2-0" "3-3" "17-5" "26-8" "59-38" "32-13" "38-19" "0-1"
"2-1" "2-0" "2-0" "2-3" "2-1" "1-0" "1-0" "1-0" "2-0" "1-1" "5-2" "1-1" "1-1" "0-1" "54-38" "2-1" "3-1" "17-8" "26-10" "59-41" "32-12" "38-14" "0-1"
"2-2" "2-1" "2-1" "2-1" "2-0" "1-1" "1-0" "1-2" "2-0" "1-0" "5-4" "1-1" "1-0" "0-1" "54-48" "2-2" "3-2" "17-11" "26-14" "59-45" "32-20" "38-23" "0-1"
"2-2" "3-1" "3-3" "1-1" "3-0" "2-1" "2-0" "3-0" "3-0" "3-0" "2-4" "1-1" "1-0" "1-1" "47-45" "1-2" "1-2" "10-11" "12-16" "50-45" "19-21" "22-27" "0-1"
"2-1" "3-0" "3-1" "1-2" "3-1" "2-1" "2-0" "3-1" "3-0" "3-1" "2-2" "1-1" "1-0" "1-1" "47-51" "1-1" "1-1" "10-15" "12-17" "50-49" "19-24" "22-32" "0-1"
"2-0" "3-1" "3-1" "1-2" "3-0" "2-0" "2-0" "3-1" "3-1" "3-0" "2-3" "1-0" "1-0" "1-0" "47-53" "1-2" "1-1" "10-14" "12-20" "50-53" "19-27" "22-29" "0-2"
"2-1" "3-1" "3-1" "1-1" "3-1" "2-1" "2-0" "3-0" "3-0" "3-0" "2-3" "1-1" "1-1" "1-0" "47-53" "1-1" "1-2" "10-17" "12-25" "50-53" "19-31" "22-37" "0-1"
"2-1" "3-1" "3-1" "1-2" "3-1" "2-1" "2-0" "3-1" "3-1" "3-2" "2-3" "1-1" "1-1" "1-1" "47-45" "1-1" "1-2" "10-8" "12-13" "50-49" "19-20" "22-24" "0-1"
"2-1" "3-0" "3-1" "1-1" "3-0" "2-1" "2-0" "3-1" "3-1" "3-1" "2-4" "1-1" "1-1" "1-1" "47-46" "1-1" "1-3" "10-7" "12-12" "50-44" "19-21" "22-23" "0-1"
"2-0" "3-0" "3-0" "1-3" "3-0" "2-0" "2-0" "3-1" "3-1" "3-0" "2-2" "1-1" "1-1" "1-1" "47-42" "1-0" "1-2" "10-12" "12-13" "50-40" "19-15" "22-17" "0-1"
"2-2" "3-1" "3-0" "1-2" "3-0" "2-0" "2-0" "3-0" "3-2" "3-0" "2-5" "1-1" "1-1" "1-1" "47-43" "1-1" "1-4" "10-11" "12-14" "50-46" "19-20" "22-22" "0-1"
"2-1" "3-1" "3-2" "1-3" "3-0" "2-0" "2-0" "3-0" "3-0" "3-0" "2-2" "1-1" "1-0" "1-1" "47-41" "1-1" "1-1" "10-12" "12-14" "50-41" "19-16" "22-22" "0-1"
"2-1" "3-1" "3-1" "1-3" "3-0" "2-1" "2-0" "3-1" "3-1" "3-1" "2-5" "1-1" "1-0" "1-1" "47-46" "1-1" "1-4" "10-11" "12-14" "50-43" "19-20" "22-22" "0-1"
"2-1" "3-0" "3-1" "1-1" "3-0" "2-1" "2-0" "3-1" "3-1" "3-1" "2-3" "1-0" "1-1" "1-1" "47-44" "1-0" "1-3" "10-11" "12-14" "50-53" "19-19" "22-21" "0-1"
"2-1" "3-0" "3-1" "1-3" "3-0" "2-0" "2-0" "3-0" "3-0" "3-0" "2-1" "1-1" "1-1" "1-1" "47-47" "1-1" "1-0" "10-10" "12-10" "50-49" "19-22" "22-25" "0-1"
"2-2" "3-0" "3-0" "1-2" "3-0" "2-1" "2-0" "3-0" "3-0" "3-0" "2-2" "1-1" "1-1" "1-1" "47-40" "1-2" "1-0" "10-12" "12-13" "50-40" "19-18" "22-22" "0-1"
"2-1" "3-1" "3-1" "1-2" "3-1" "2-1" "2-0" "3-0" "3-1" "3-1" "2-3" "1-1" "1-1" "1-1" "47-44" "1-1" "1-2" "10-6" "12-12" "50-48" "19-19" "22-24" "0-1"
"2-1" "3-1" "3-1" "1-2" "3-0" "2-1" "2-1" "3-2" "3-1" "3-1" "2-4" "1-1" "1-0" "1-1" "47-40" "1-4" "1-0" "10-6" "12-8" "50-34" "19-10" "22-12" "0-1"
"2-3" "3-0" "3-2" "1-3" "3-0" "2-2" "2-0" "3-0" "3-0" "3-0" "2-2" "1-1" "1-0" "1-1" "47-44" "1-1" "1-1" "10-13" "12-14" "50-45" "19-20" "22-22" "0-1"
"2-1" "3-0" "3-1" "1-2" "3-1" "2-0" "2-0" "3-0" "3-0" "3-1" "2-1" "1-1" "1-1" "1-1" "47-36" "1-1" "1-0" "10-7" "12-7" "50-37" "19-8" "22-10" "0-1"
"2-1" "3-1" "3-1" "1-1" "3-1" "2-1" "2-0" "3-1" "3-0" "3-0" "2-2" "1-1" "1-1" "1-1" "47-35" "1-2" "1-0" "10-4" "12-6" "50-34" "19-9" "22-11" "0-1"
"2-1" "3-0" "3-1" "1-3" "3-1" "2-1" "2-0" "3-1" "3-0" "3-0" "2-3" "1-1" "1-0" "1-1" "47-45" "1-1" "1-2" "10-9" "12-12" "50-43" "19-18" "22-20" "0-1"
"2-1" "3-0" "3-0" "1-2" "3-0" "2-0" "2-0" "3-1" "3-1" "3-0" "2-3" "1-1" "1-1" "1-1" "47-39" "1-2" "1-1" "10-4" "12-7" "50-38" "19-10" "22-12" "0-1"
"2-2" "3-1" "3-2" "1-3" "3-0" "2-0" "2-0" "3-1" "3-1" "3-2" "2-2" "1-1" "1-0" "1-1" "47-41" "1-2" "1-0" "10-10" "12-12" "50-41" "19-15" "22-16" "0-1"
"2-1" "3-1" "3-2" "1-2" "3-0" "2-0" "2-0" "3-0" "3-0" "3-0" "2-3" "1-1" "1-1" "1-1" "47-40" "1-1" "1-2" "10-10" "12-13" "50-46" "19-19" "22-22" "0-1"
"2-1" "3-0" "3-1" "1-2" "3-0" "2-0" "2-0" "3-2" "3-0" "3-1" "2-2" "1-1" "1-0" "1-1" "47-48" "1-1" "1-1" "10-10" "12-15" "50-49" "19-4" "22-26" "0-1"
"2-2" "3-2" "3-2" "1-2" "3-1" "2-1" "2-0" "3-1" "3-2" "3-1" "2-1" "1-1" "1-0" "1-1" "47-49" "1-1" "1-0" "10-10" "12-10" "50-47" "19-22" "22-25" "0-1"
"2-1" "3-0" "3-1" "1-2" "3-0" "2-1" "2-0" "3-1" "3-1" "3-1" "2-0" "1-1" "1-1" "1-0" "47-51" "1-0" "1-0" "10-0" "12-0" "50-53" "19-5" "22-6" "0-1"
"2-3" "3-1" "3-2" "1-1" "3-1" "2-1" "2-0" "3-2" "3-1" "3-2" "2-2" "1-0" "1-0" "1-0" "47-36" "1-0" "1-2" "10-10" "12-10" "50-35" "19-14" "22-18" "0-1"
"2-1" "3-0" "3-1" "1-3" "3-1" "2-0" "2-0" "3-1" "3-1" "3-1" "2-3" "1-1" "1-1" "1-1" "47-40" "1-0" "1-3" "10-5" "12-8" "50-38" "19-13" "22-19" "0-1"
"2-1" "3-0" "3-0" "1-3" "3-1" "2-0" "2-0" "3-0" "3-0" "3-1" "2-2" "1-1" "1-1" "1-1" "47-38" "1-1" "1-1" "10-8" "12-10" "50-41" "19-12" "22-14" "0-1"
"2-2" "3-1" "3-1" "1-1" "3-0" "2-1" "2-0" "3-2" "3-0" "3-0" "2-4" "1-1" "1-0" "1-1" "47-48" "1-2" "1-2" "10-11" "12-14" "50-45" "19-20" "22-23" "0-1"
"1-2" "0-1" "1-1" "2-2" "1-1" "1-0" "0-0" "1-3" "0-1" "1-2" "2-6" "1-1" "0-1" "1-1" "51-40" "1-4" "1-2" "15-3" "17-9" "49-40" "24-16" "32-22" "1-0"
"1-3" "0-0" "1-3" "2-1" "1-0" "1-0" "0-0" "1-3" "0-1" "1-1" "2-2" "1-1" "0-0" "1-1" "51-61" "1-1" "1-1" "15-23" "17-24" "49-53" "24-29" "32-29" "1-0"
"1-3" "0-1" "1-3" "2-1" "1-2" "1-2" "0-0" "1-3" "0-2" "1-2" "2-2" "1-1" "0-0" "1-1" "51-61" "1-1" "1-1" "15-23" "17-24" "49-53" "24-29" "32-29" "1-0"
"1-2" "0-2" "1-3" "2-2" "1-1" "1-2" "0-0" "1-2" "0-0" "1-2" "2-2" "1-0" "0-1" "1-1" "51-40" "1-2" "1-0" "15-4" "17-5" "49-39" "24-6" "32-11" "1-0"
"1-2" "0-2" "1-2" "2-2" "1-2" "1-1" "0-1" "1-1" "0-2" "1-1" "2-5" "1-1" "0-1" "1-0" "51-54" "1-2" "1-3" "15-17" "17-26" "49-59" "24-32" "32-38" "1-0"
"1-2" "0-3" "1-3" "2-1" "1-3" "1-2" "0-2" "1-3" "0-3" "1-3" "2-2" "1-1" "0-1" "1-1" "51-47" "1-1" "1-1" "15-10" "17-12" "49-50" "24-19" "32-22" "1-0"
"1-2" "0-2" "1-2" "2-1" "1-2" "1-2" "0-1" "1-2" "0-2" "1-2" "2-0" "1-1" "0-0" "1-1" "51-45" "1-0" "1-0" "15-0" "17-0" "49-41" "24-13" "32-16" "1-0"
"1-0" "0-1" "1-1" "2-2" "1-0" "1-0" "0-0" "1-1" "0-1" "1-0" "2-3" "1-0" "0-0" "1-0" "51-53" "1-2" "1-1" "15-14" "17-20" "49-53" "24-27" "32-29" "1-2"
"1-3" "0-0" "1-3" "2-1" "1-2" "1-2" "0-0" "1-2" "0-1" "1-2" "2-2" "1-1" "0-1" "1-1" "51-30" "1-1" "1-1" "15-3" "17-4" "49-36" "24-7" "32-10" "1-0"
"1-2" "0-2" "1-1" "2-2" "1-1" "1-1" "0-1" "1-2" "0-1" "1-1" "2-2" "1-1" "0-0" "1-1" "51-51" "1-1" "1-1" "15-16" "17-19" "49-48" "24-24" "32-24" "1-0"
"1-2" "0-2" "1-3" "2-1" "1-2" "1-2" "0-1" "1-2" "0-2" "1-3" "2-0" "1-1" "0-1" "1-1" "51-33" "1-0" "1-0" "15-0" "17-0" "49-35" "24-6" "32-13" "1-0"
"1-2" "0-1" "1-1" "2-1" "1-0" "1-1" "0-0" "1-2" "0-1" "1-2" "2-1" "1-1" "0-0" "1-1" "51-41" "1-0" "1-1" "15-9" "17-9" "49-40" "24-14" "32-17" "1-0"
"1-3" "0-2" "1-2" "2-2" "1-2" "1-1" "0-0" "1-1" "0-1" "1-1" "2-4" "1-1" "0-0" "1-1" "51-59" "1-3" "1-1" "15-19" "17-25" "49-60" "24-34" "32-37" "1-0"
"1-3" "0-2" "1-2" "2-1" "1-1" "1-2" "0-0" "1-2" "0-3" "1-1" "2-6" "1-1" "0-1" "1-1" "51-52" "1-3" "1-3" "15-12" "17-21" "49-54" "24-29" "32-30" "1-0"
"1-1" "0-2" "1-2" "2-1" "1-1" "1-1" "0-1" "1-1" "0-1" "1-1" "2-2" "1-1" "0-0" "1-1" "51-40" "1-1" "1-1" "15-7" "17-12" "49-43" "24-9" "32-15" "1-0"
"1-2" "0-2" "1-2" "2-2" "1-3" "1-2" "0-1" "1-1" "0-1" "1-1" "2-3" "1-1" "0-0" "1-0" "51-54" "1-2" "1-1" "15-9" "17-20" "49-54" "24-31" "32-33" "1-0"
"1-3" "0-3" "1-2" "2-0" "1-2" "1-2" "0-2" "1-2" "0-2" "1-2" "2-2" "1-1" "0-1" "1-1" "51-45" "1-1" "1-1" "15-13" "17-14" "49-44" "24-20" "32-22" "1-0"
"1-2" "0-1" "1-2" "2-2" "1-1" "1-1" "0-1" "1-1" "0-2" "1-2" "2-2" "1-1" "0-0" "1-1" "51-41" "1-1" "1-1" "15-8" "17-10" "49-38" "24-12" "32-14" "1-0"
"1-3" "0-2" "1-1" "2-1" "1-1" "1-1" "0-0" "1-3" "0-2" "1-1" "2-4" "1-1" "0-0" "1-1" "51-37" "1-3" "1-1" "15-5" "17-7" "49-35" "24-11" "32-14" "1-0"
"1-2" "0-2" "1-2" "2-2" "1-0" "1-1" "0-1" "1-2" "0-1" "1-1" "2-1" "1-1" "0-0" "1-1" "51-36" "1-0" "1-1" "15-12" "17-12" "49-36" "24-13" "32-18" "1-0"
"1-3" "0-2" "1-3" "2-1" "1-3" "1-2" "0-1" "1-2" "0-2" "1-2" "2-3" "1-1" "0-0" "1-1" "51-34" "1-2" "1-1" "15-5" "17-7" "49-34" "24-9" "32-10" "1-0"
